source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ628,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,16:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Thursday,2026-07-30,16,13.45,53.36650991068933,-2.913568800845749
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1063,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,07:15:00,Saturday,53.0,Saturday,2026-07-25,7,0.28,53.31123251631627,-2.9713528009627943
38-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_185_20260329-BODS_V1_1.xml,PC1033334:185,38,VJ357,SCMY:PC1033334:185:38,West Kirby - Croft Retail Park,inbound,13:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Monday,2026-04-20,13,4.25,53.36037477408279,-2.9111262021389623
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1635,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,13:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Thursday,2026-02-05,13,3.05,53.38015638260434,-2.9521321625851726
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1795,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,11:44:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Tuesday,2026-03-31,11,9.54,53.44832836207523,-2.864535391427654
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2472,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,21:27:00,Saturday,32.0,Saturday,2026-05-23,21,1.11,53.42223303219115,-2.9673783304258983
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ747,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,16:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Tuesday,2026-04-28,16,-0.22,53.39114748378278,-2.7885570901675454
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2688,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,13:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2025-12-09,13,16.35,53.460509637278946,-2.6559252913413665
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1787,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,11:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Friday,2025-11-07,11,-1.26,53.46666754075239,-2.765284864599194
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ810,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,06:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",48.0,Monday,2025-09-22,6,16.07,53.38700711914319,-2.7992158383006087
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3115,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,08:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Friday,2025-11-21,8,1.95,53.43915403517461,-2.854307652648089
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1118,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,17:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Friday,2025-08-22,17,10.38,53.314462612962224,-2.8667518413594344
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1761,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,13:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Wednesday,2026-04-01,13,3.79,53.43535633796687,-2.943255241776328
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ821,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,06:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",81.0,Thursday,2026-04-30,6,-0.44,53.44360040715848,-2.7135337086570583
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ747,SCMY:PC1033334:527:51E,"Weston Grove, Shops - Chester Bus Interchange",inbound,23:11:00,Friday,17.0,Friday,2025-10-10,23,0.56,53.43729968976268,-2.804566985506368
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2593,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,15:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Thursday,2026-02-19,15,0.98,53.473780791183785,-2.734151307008086
CH100-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_532_20260404-BODS_V1_1.xml,PC1033334:532,100,VJ43,SCMY:PC1033334:532:100,Chester - City Tour,outbound,15:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",55.0,Saturday,2026-04-04,15,-0.24,53.47199097723664,-2.8938068071742227
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1393,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,16:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",98.0,Monday,2026-04-27,16,14.69,53.42781268237471,-2.810159912019641
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ960,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,15:51:00,"Monday,Tuesday,Wednesday,Thursday,Friday",82.0,Monday,2026-06-08,15,3.87,53.34653494311578,-2.7925544337736876
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1256,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,09:30:00,Sunday,38.0,Sunday,2025-12-14,9,10.38,53.46314253115955,-2.7817107190295176
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ622,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,14:30:00,Saturday,57.0,Saturday,2025-12-20,14,-0.54,53.30411346811472,-2.979424144952269
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3295,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,21:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Tuesday,2026-07-07,21,4.76,53.437509454518455,-2.8249970346354853
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2842,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,14:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",98.0,Monday,2025-08-18,14,-0.88,53.37012749319134,-2.777335430216432
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1931,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,22:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Wednesday,2026-07-08,22,-0.65,53.35081339112147,-2.6894757106598073
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ160,SCMY:PC1033334:186:42,Mill Park - Arrowe Park Hospital,outbound,16:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Monday,2026-04-06,16,4.07,53.37556980016211,-2.791535010141878
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1729,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,23:45:00,Sunday,35.0,Sunday,2025-11-23,23,3.27,53.43461045606295,-2.962285671411992
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2679,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Thursday,2026-07-02,12,0.98,53.430815285866665,-2.977226610936635
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1875,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,18:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Tuesday,2025-10-28,18,5.87,53.46400738403299,-2.8810662336774184
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ838,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,07:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",82.0,Tuesday,2025-08-19,7,-0.79,53.45989569773018,-2.8572524178266483
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ714,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,10:46:00,Sunday,56.0,Sunday,2025-10-05,10,-1.06,53.39848064828945,-2.7585530277317045
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3212,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,14:34:00,"Monday,Tuesday,Wednesday,Thursday,Friday",70.0,Friday,2025-12-26,14,7.9,53.45181908848605,-2.9265872036233183
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1911,SCMY:PC1033334:120:86C,Hope Uni - Liverpool ONE,outbound,07:30:00,Saturday,44.0,Saturday,2026-01-31,7,2.0,53.38122962882581,-2.685679291571264
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3119,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,08:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",59.0,Tuesday,2025-09-16,8,5.44,53.47907570218056,-2.7705248418596584
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2652,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,10:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Wednesday,2026-07-22,10,7.74,53.322770591735086,-2.7981615123425354
CHPR3-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_523_20260719-BODS_V1_1.xml,PC1033334:523,PR3,VJ537,SCMY:PC1033334:523:PR3,Upton (Zoo) Park & Ride - Upton (Zoo) Park & Ride,outbound,14:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Wednesday,2026-06-10,14,-0.66,53.39570089438115,-2.7546567627558445
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2127,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,06:32:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Thursday,2025-12-25,6,7.56,53.302892282108196,-2.688534487509121
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2287,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,15:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Tuesday,2025-08-12,15,-0.47,53.42052135143444,-2.9597936118098858
38-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_185_20260329-BODS_V1_1.xml,PC1033334:185,38,VJ414,SCMY:PC1033334:185:38,Croft Retail Park - West Kirby,outbound,11:34:00,Saturday,81.0,Saturday,2025-11-22,11,0.37,53.39100584896776,-2.655758683933618
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ284,SCMY:PC1033334:196:1,Chester Railway Station - Liverpool via Zoo,outbound,12:15:00,Sunday,108.0,Sunday,2026-04-26,12,2.18,53.47892546317357,-2.842053965171661
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3178,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,12:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Monday,2026-05-04,12,-1.52,53.435820502262665,-2.7523119743575553
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ2077,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,20:03:00,Saturday,33.0,Saturday,2026-05-16,20,0.52,53.39413308098604,-2.8469221234126825
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1653,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,12:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Monday,2026-02-09,12,4.75,53.300726507117396,-2.741116532652527
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1815,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,10:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2026-05-18,10,-1.07,53.45611483728752,-2.8419859255885225
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1535,SCMY:PC1033334:198:5,Chester - Wrexham,outbound,14:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",23.0,Tuesday,2025-10-07,14,4.82,53.327023761929105,-2.8162033571202247
97_97A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_384_20260103-BODS_V1_1.xml,PC1033334:384,97,VJ1585,SCMY:PC1033334:384:97,Kirkby Rail Stn - Kirkby Rail Stn,outbound,13:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Tuesday,2026-04-28,13,-1.43,53.453356375972746,-2.6974722820486647
4-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_573_20260103-BODS_V1_1.xml,PC1033334:573,4,VJ3539,SCMY:PC1033334:573:4A,"Liverpool ONE, Stand 8 - Liverpool ONE, Stand 8",outbound,15:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",62.0,Monday,2025-09-15,15,2.93,53.431366813472344,-2.8774382693600913
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1911,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,19:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Tuesday,2025-12-16,19,3.64,53.41257472985198,-2.855005185361764
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2669,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,11:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Wednesday,2026-04-29,11,1.07,53.30628842832115,-2.952691632268981
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ888,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,11:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Wednesday,2025-08-13,11,-0.6,53.47386637350536,-2.9132408315382725
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1181,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,11:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Monday,2026-02-02,11,0.82,53.34895655240867,-2.9782861989196148
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1527,SCMY:PC1033334:198:5,Chester - Wrexham,outbound,13:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",23.0,Wednesday,2025-10-01,13,7.25,53.3691640015654,-2.815658321557534
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ2965,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,08:27:00,Sunday,61.0,Sunday,2025-12-21,8,-0.22,53.39015009632256,-2.6772004371874676
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2230,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,09:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2025-12-11,9,-1.21,53.366771789306206,-2.7132305837083015
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1593,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,12:26:00,Saturday,16.0,Saturday,2026-06-20,12,5.0,53.34060368887878,-2.7167555084854804
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ740,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,15:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Tuesday,2026-07-07,15,9.22,53.37345576023101,-2.8220250961519593
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1479,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,18:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",87.0,Thursday,2026-03-12,18,4.73,53.38266277520219,-2.89210290786506
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1846,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,13:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Monday,2025-12-01,13,5.79,53.30267150324858,-2.7008408444799716
CHPR3-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_523_20260719-BODS_V1_1.xml,PC1033334:523,PR3,VJ534,SCMY:PC1033334:523:PR3,Upton (Zoo) Park & Ride - Upton (Zoo) Park & Ride,outbound,13:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Thursday,2025-12-04,13,2.75,53.336619796384475,-2.9330155602946864
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ906,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,18:30:00,Saturday,36.0,Saturday,2026-06-13,18,0.72,53.355316128867166,-2.9234910881974825
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2298,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,16:17:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Thursday,2026-07-09,16,1.98,53.31548574752676,-2.9552544163123433
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ232,SCMY:PC1033334:188:52,"Weston Grove, Shops - Chester Bus Interchange",outbound,06:09:00,"Monday,Tuesday,Wednesday,Thursday,Friday",19.0,Monday,2025-12-08,6,11.71,53.397841332052415,-2.6542477555254353
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2360,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,07:30:00,Saturday,32.0,Saturday,2026-03-21,7,-0.16,53.309474402095525,-2.8394188103247684
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2686,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,12:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2026-05-04,12,0.99,53.413114530528844,-2.7351884031476246
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3308,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,22:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Monday,2026-01-12,22,1.66,53.37293814760382,-2.941511419622138
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2845,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:55:00,Saturday,37.0,Saturday,2025-08-09,12,1.1,53.46531169354142,-2.758304620187517
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ741,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,15:17:00,"Monday,Tuesday,Wednesday,Thursday,Friday",80.0,Wednesday,2025-12-24,15,2.4,53.394039179287994,-2.8995705408722796
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1783,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,10:44:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Friday,2025-09-12,10,1.94,53.37415298569496,-2.975426708493643
692-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_566_20251023-BODS_V1_1.xml,PC1033334:566,692,VJ3597,SCMY:PC1033334:566:692,Captains Lane - Kirkdale Station,inbound,14:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Friday,2026-05-15,14,1.46,53.40468974592491,-2.760221042923242
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1195,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,14:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Friday,2026-03-20,14,1.63,53.321407909525476,-2.8099345284771786
737-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_558_20251023-BODS_V1_1.xml,PC1033334:558,737,VJ3634,SCMY:PC1033334:558:737,Maghull High School - Seaforth Station,inbound,15:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Wednesday,2026-06-03,15,4.25,53.37951873786172,-2.7121308828270303
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2179,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,13:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Wednesday,2025-11-19,13,4.04,53.41557214585887,-2.787552281687893
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1894,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,08:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Tuesday,2026-04-28,8,27.32,53.35855800166099,-2.800619276308054
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2779,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,22:51:00,Sunday,63.0,Sunday,2025-12-14,22,0.77,53.39821068102853,-2.9465480565646454
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1653,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,14:15:00,Sunday,43.0,Sunday,2025-10-12,14,1.3,53.46082188373599,-2.6743214959706263
