Version,ResponseTimestamp (ServiceDelivery),ProducerRef,ResponseTimestamp (VehicleMonitoringDelivery),RequestMessageRef,ValidUntil,ShortestPossibleCycle,RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,Longitude,Latitude,Bearing,VehicleRef,BlockRef,DriverRef
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:16:27+00:00,d64d47d8-63e9-4aac-bf09-a095be9a8ac5,2026-07-11T20:17:18.024000+00:00,5,outbound,2026-07-11,5143,5,OXBC,340000006R2,Oxford_City_Centre__Railway_Station,340001226OPP,Blackbird_Leys__Knights_Road,2026-07-11T17:39:00+00:00,-1.193483,51.72233,-,80722,13927,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T13:10:22+00:00,a5817917-37a2-4f49-9595-c3ddbd21c0ed,2026-07-11T20:17:18.024000+00:00,X9,outbound,2026-07-11,5010,X9,PULH,340003097SAB,Witney__Sainsburys,340000201WSB,Chipping_Norton__West_Street,2026-07-11T12:10:00+00:00,-1.546078,51.940233,14.0,80811,50394,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:20:32+00:00,3a714c4a-acc0-4d02-9112-d6389ba0d6c7,2026-07-11T20:17:18.024000+00:00,68,outbound,2026-07-11,5007,68,PULH,340000789BH,Wantage__Market_Place,340000305MP,Faringdon__Market_Place,2026-07-11T16:30:00+00:00,-1.586171,51.656768,-,81976,50442,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:01:12+00:00,99ece755-8140-46b9-8167-8b75230083d7,2026-07-11T20:17:18.024000+00:00,67,inbound,2026-07-11,5025,67,PULH,340000305MP,Faringdon__Market_Place,340000789BH,Wantage__Market_Place,2026-07-11T18:15:00+00:00,-1.426722,51.588813,-,80521,50592,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:43:33+00:00,90b49e76-841a-4a83-a250-051a84817472,2026-07-11T20:17:18.024000+00:00,19,outbound,2026-07-11,5024,19,PULH,340001968MOO,Witney__Moorland_Road,340000784OUT,Carterton__Broadshires_Health_Centre,2026-07-11T17:41:00+00:00,-1.587474,51.763723,-,80697,50621,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:23:05+00:00,12725d65-c09a-4883-8ba7-4a0f9146a51b,2026-07-11T20:17:18.024000+00:00,X2,outbound,2026-07-11,5077,X2,THTR,340002072E4,Oxford_City_Centre__Westgate,340003334SRS,Didcot__Orchard_Centre,2026-07-11T18:15:00+00:00,-1.225773,51.611219,18.0,80685,8374,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T14:09:48+00:00,0fdde9cc-a720-402d-9ba6-6d3764fd82a3,2026-07-11T20:17:18.024000+00:00,583,outbound,2026-07-11,5007,583,CSLB,040000001246,Hedgerley__Stevenson_Road,03700120,Langley__Harrow_Market,2026-07-11T13:15:00+00:00,-0.542827,51.503923,-,80537,80409,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:18:03+00:00,cdaf287f-3fef-4fdd-a7c5-d1009cbf935f,2026-07-11T20:17:18.024000+00:00,15,outbound,2026-07-11,5075,15,OXBC,340001993P2,Oxford_City_Centre__Police_Station,340000256WFS,Wood_Farm__Masons_Road_East,2026-07-11T17:50:00+00:00,-1.197389,51.751498,305.0,80731,14107,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:26:27+00:00,50440003-376d-4d8b-a48d-78a5e50943e2,2026-07-11T20:17:18.024000+00:00,X1,inbound,2026-07-11,5054,X1,OXBC,340000789BH,Wantage__Market_Place,340000006R3,Oxford_City_Centre__Railway_Station,2026-07-11T18:10:00+00:00,-1.269633,51.753473,-,80677,13772,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:48:35+00:00,d188ac7f-66dd-4b97-8df5-fef04a063d0f,2026-07-11T20:17:18.024000+00:00,3,inbound,2026-07-11,5026,3,CSLB,036006042042,Maidenhead__Highfield_Lane,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-11T17:31:00+00:00,-0.724437,51.52178,341.0,80535,100854,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:15+00:00,ce7e84ec-b4de-41d5-ad04-ba06af377d94,2026-07-11T20:17:18.024000+00:00,44,inbound,2026-07-11,5030,44,THTR,340000078HS,Abingdon_Town_Centre__High_Street,340001093OPB,Oxford__Osney_Island,2026-07-11T19:33:00+00:00,-1.297117,51.752445,53.0,80976,450174,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:11:58+00:00,02f57a16-428c-4ec0-a81d-19d9d157d652,2026-07-11T20:17:18.024000+00:00,101,inbound,2026-07-11,5188,101,CSLB,490005185N,Uxbridge__York_Road__UB8_,040000002153,Amersham__Amersham_Station,2026-07-11T19:50:00+00:00,-0.557138,51.607185,72.0,80480,80356,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:34:23+00:00,6d4b9120-f4de-40e3-93f7-bf1fbb34bb68,2026-07-11T20:17:18.024000+00:00,19,inbound,2026-07-11,5025,19,PULH,340000784OPP,Carterton__Broadshires_Health_Centre,340000831OPT,Witney__Market_Square,2026-07-11T17:50:00+00:00,-1.483532,51.766334,-,80805,54055,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:31:20+00:00,18bdff82-4188-43eb-b7b3-988543bf4a6c,2026-07-11T20:17:18.024000+00:00,103,outbound,2026-07-11,5187,103,CSLB,040000000441,High_Wycombe__High_Wycombe_BusStn,03700324,Slough_Town_Centre__Wellington_Street_Stop_B,2026-07-11T17:30:00+00:00,-0.593681,51.510574,-,80442,100903,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:08+00:00,6b80e4f8-ad1f-4562-a4b7-72792bac2cc1,2026-07-11T20:17:18.024000+00:00,3,inbound,2026-07-11,5178,3,OXBC,340000023OVA,Rose_Hill__The_Oval,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-11T19:52:00+00:00,-1.227527,51.731851,303.0,80495,13904,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:09+00:00,4ff32dc5-04b1-4d6b-8a35-333d8bb5026e,2026-07-11T20:17:18.024000+00:00,X3,outbound,2026-07-11,5081,X3,OXBC,340001328OPA,Barton__Atkinson_Close,340000078HS,Abingdon_Town_Centre__High_Street,2026-07-11T19:25:00+00:00,-1.248557,51.729631,353.0,80703,13952,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:42:09+00:00,150f5daf-c7a3-4223-a4bd-d09e771208e2,2026-07-11T20:17:18.024000+00:00,X40,inbound,2026-07-11,5056,X40,THTR,039028140003,Reading_Town_Centre__Station_Road,340002072E1,Oxford_City_Centre__Westgate,2026-07-11T17:15:00+00:00,-1.261951,51.749825,-,80990,450025,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:00:51+00:00,4131aa85-cc6a-4239-ab06-194ffb161c69,2026-07-11T20:17:18.024000+00:00,101,outbound,2026-07-11,5183,101,CSLB,040000002213,Amersham__Amersham_Station,490005185V,Uxbridge__York_Road__UB8_,2026-07-11T17:05:00+00:00,-0.475826,51.546655,320.0,80515,100581,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T16:43:56+00:00,56f20506-e8f6-4932-a59d-98bc688d5ffd,2026-07-11T20:17:18.024000+00:00,21,outbound,2026-07-11,5033,21,OXBC,340000093BP5,Bicester_Town_Centre__Pioneer_Square,340000093BP5,Bicester_Town_Centre__Pioneer_Square,2026-07-11T16:25:00+00:00,-1.153539,51.898214,146.0,80501,13766,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:17:05+00:00,9beb032b-abf5-4888-b711-652386c2a7aa,2026-07-11T20:17:18.024000+00:00,700,inbound,2026-07-11,5110,700,OXBC,340001345OBR,Kidlington__Churchill_Road,340001233OMO,Blackbird_Leys__The_Blackbird,2026-07-11T18:05:00+00:00,-1.201324,51.720417,321.0,80707,12723,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:11:59+00:00,4ed02a61-8088-466e-a2ba-aa423c36c4bb,2026-07-11T20:17:18.024000+00:00,3A,outbound,2026-07-11,5173,3A,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000340KAS,Littlemore__Kassam_Stadium,2026-07-11T19:45:00+00:00,-1.227439,51.718518,210.0,80723,14004,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T15:35:29+00:00,cf8c795a-ffe4-42de-acaf-f6a034dfd9f7,2026-07-11T20:17:18.024000+00:00,103,inbound,2026-07-11,5124,103,CSLB,03700094,Langley__Axis_Park,040000000441,High_Wycombe__High_Wycombe_BusStn,2026-07-11T13:55:00+00:00,-0.756869,51.631196,-,80829,450075,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:10+00:00,bedc9933-4a7e-4858-9fbf-565e5894d37c,2026-07-11T20:17:18.024000+00:00,103,outbound,2026-07-11,5203,103,CSLB,040000000441,High_Wycombe__High_Wycombe_BusStn,03700324,Slough_Town_Centre__Wellington_Street_Stop_B,2026-07-11T20:00:00+00:00,-0.71958,51.620483,-,80224,100816,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:53:10+00:00,4afe9abd-50fc-4ef5-9bd3-42dfc1ce0e43,2026-07-11T20:17:18.024000+00:00,36,inbound,2026-07-11,5050,36,CSLB,040000003838,Bourne_End__Railway_Station,040000002961,High_Wycombe__Bus_Station,2026-07-11T18:30:00+00:00,-0.756394,51.631418,190.0,80541,450190,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:00:26+00:00,a76b53f8-3157-4ce7-a4d9-79097b34d3d2,2026-07-11T20:17:18.024000+00:00,X15,outbound,2026-07-11,5059,X15,OXBC,340000006R3,Oxford_City_Centre__Railway_Station,340003226WES,Southmoor__Spring_Hill,2026-07-11T19:00:00+00:00,-1.43981,51.67741,-,80658,14125,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:55:10+00:00,b6d99916-91ec-40c6-a113-a80264ccc6fd,2026-07-11T20:17:18.024000+00:00,41,inbound,2026-07-11,5024,41,CSLB,040000002153,Amersham__Amersham_Station,040000002955,High_Wycombe__High_Wycombe_BusStn,2026-07-11T17:10:00+00:00,-0.756333,51.631557,181.0,80218,101038,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:10+00:00,803ce476-2903-4bce-a96e-fa9cf95401b9,2026-07-11T20:17:18.024000+00:00,X40,outbound,2026-07-11,5067,X40,THTR,340002072E1,Oxford_City_Centre__Westgate,340000963BAK,Wallingford__Market_Place,2026-07-11T20:05:00+00:00,-1.26189,51.750082,-,80994,8361,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:33:17+00:00,72ae72c4-2b0d-4c8a-8859-d265bd25ebf7,2026-07-11T20:17:18.024000+00:00,31,inbound,2026-07-11,5050,31,CSLB,040000001217,Beaconsfield_Old_Town__Aylesbury_End,040000002955,High_Wycombe__High_Wycombe_BusStn,2026-07-11T18:00:00+00:00,-0.756557,51.631553,-,80476,80454,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:03+00:00,1554acbc-5dfa-4f1a-bada-d3d2191b982c,2026-07-11T20:17:18.024000+00:00,37,outbound,2026-07-11,5055,37,CSLB,040000002961,High_Wycombe__Bus_Station,036006216216,Windsor_Town_Centre__Parish_Church,2026-07-11T19:20:00+00:00,-0.733184,51.522362,134.0,80455,101067,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:47:37+00:00,07a985fd-2496-4a31-b0ac-da8cc19bf75c,2026-07-11T20:17:18.024000+00:00,33,outbound,2026-07-11,5073,33,CSLB,040000003437,Desborough_Castle__Whitelands_Road,040000003160,Totteridge__Tyzack_Road,2026-07-11T17:45:00+00:00,-0.723483,51.641897,144.0,80473,101059,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:48:17+00:00,f060ac72-145c-4493-ab17-0736647dad68,2026-07-11T20:17:18.024000+00:00,458,inbound,2026-07-11,5044,458,CSLB,490000246O,Uxbridge__Uxbridge_Station,03700340,Slough_Town_Centre__Wellington_Street_Stop_H,2026-07-11T17:15:00+00:00,-0.59048,51.509894,-,80885,100416,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:42:07+00:00,e20a503d-03cc-4c91-9cdc-79871bb19710,2026-07-11T20:17:18.024000+00:00,X3,outbound,2026-07-11,5073,X3,OXBC,340001328OPA,Barton__Atkinson_Close,340000078HS,Abingdon_Town_Centre__High_Street,2026-07-11T17:35:00+00:00,-1.282507,51.669987,-,80768,14209,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:36:30+00:00,97e5cc5b-5d2b-43db-873c-9cc6c3a040aa,2026-07-11T20:17:18.024000+00:00,102,inbound,2026-07-11,5180,102,CSLB,4900801620,Heathrow_Airport__Heathrow_Central_Bus_Station,040000000441,High_Wycombe__High_Wycombe_BusStn,2026-07-11T18:30:00+00:00,-0.756282,51.631471,-,80600,100976,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:51:50+00:00,12883e50-4076-4b44-9006-13b26e85d73a,2026-07-11T20:17:18.024000+00:00,X36,outbound,2026-07-11,5049,X36,THTR,340021033LOC,Didcot__Tesco_Depot,3400WAN02NOR,Charlton__Seymore_Crescent,2026-07-11T17:39:00+00:00,-1.401891,51.596623,-,80928,1116,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:00+00:00,e48af61b-16d5-4ee4-99a3-3c7d280cf0ef,2026-07-11T20:17:18.024000+00:00,37,inbound,2026-07-11,5054,37,CSLB,036006218218,Windsor_Town_Centre__Windsor_Castle,040000002961,High_Wycombe__Bus_Station,2026-07-11T18:50:00+00:00,-0.713749,51.613765,301.0,80826,100039,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:44:36+00:00,5fac1f1f-c0fe-410a-ae51-ce21c73c9de6,2026-07-11T20:17:18.024000+00:00,106,outbound,2026-07-11,5025,106,CSLB,040000002466,Chalfont_Common__Chesham_Lane,03700340,Slough_Town_Centre__Wellington_Street_Stop_H,2026-07-11T17:55:00+00:00,-0.590294,51.509876,-,80226,101028,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:55:50+00:00,4b1368ac-76be-4e8d-bef7-1e96891de30e,2026-07-11T20:17:18.024000+00:00,400,inbound,2026-07-11,5130,400,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000009PR3,Thornhill__Thornhill_Park_and_Ride,2026-07-11T17:10:00+00:00,-1.180996,51.761903,-,80743,14109,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:49:31+00:00,97ab863b-12fd-47fd-b8c0-94455a3fb82d,2026-07-11T20:17:18.024000+00:00,41,outbound,2026-07-11,5023,41,CSLB,040000002955,High_Wycombe__High_Wycombe_BusStn,040000002048,Great_Missenden__Railway_Station,2026-07-11T17:10:00+00:00,-0.708658,51.703514,127.0,80620,80126,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:03+00:00,161e75f8-6ebb-4cf6-a8b8-5f59adb96f18,2026-07-11T20:17:18.024000+00:00,X1,inbound,2026-07-11,5060,X1,OXBC,340000789BH,Wantage__Market_Place,340000006R3,Oxford_City_Centre__Railway_Station,2026-07-11T20:10:00+00:00,-1.433266,51.591184,25.0,80631,13916,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:00+00:00,03e0defa-2308-4912-b3b4-5351a5ad4b58,2026-07-11T20:17:18.024000+00:00,44,outbound,2026-07-11,5029,44,THTR,340001093BSC,Oxford__Osney_Island,340000078HS,Abingdon_Town_Centre__High_Street,2026-07-11T19:58:00+00:00,-1.3134,51.739612,213.0,80920,2114,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:11:51+00:00,2ff97f08-b4dc-48a3-a827-c4b8b0d7386a,2026-07-11T20:17:18.024000+00:00,102,outbound,2026-07-11,5201,102,CSLB,040000000441,High_Wycombe__High_Wycombe_BusStn,490008016S,Heathrow_Airport__Heathrow_Central_Bus_Station,2026-07-11T19:30:00+00:00,-0.558615,51.583341,138.0,80610,8816,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:11:55+00:00,d124fd45-b8d0-4489-b7fc-d84798f7b621,2026-07-11T20:17:18.024000+00:00,OXF,inbound,2026-07-11,7096,OXF,OXBC,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-11T19:55:00+00:00,-0.497583,51.486955,28.0,80036,12429,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:12:08+00:00,13bd810a-226c-4df8-b650-0e6786ca360c,2026-07-11T20:17:18.024000+00:00,106,inbound,2026-07-11,5030,106,CSLB,03700324,Slough_Town_Centre__Wellington_Street_Stop_B,03700051,Wexham_Court__Wexham_Park_Hospital,2026-07-11T20:10:00+00:00,-0.590239,51.51,104.0,80832,100912,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T18:43:19+00:00,6766cc00-0b89-4b32-b945-fe60cf38985b,2026-07-11T20:17:18.024000+00:00,3,inbound,2026-07-11,5028,3,CSLB,036006042042,Maidenhead__Highfield_Lane,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-11T18:31:00+00:00,-0.724681,51.522322,333.0,80530,80331,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T20:11:58+00:00,a98f547a-63e5-48d8-9af3-ade51efc8e94,2026-07-11T20:17:18.024000+00:00,OXF,inbound,2026-07-11,7098,OXF,OXBC,4400CY0361,Gatwick_Airport__South_Terminal_Coach_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-11T19:20:00+00:00,-0.488061,51.494807,108.0,80038,14007,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:13:10+00:00,5b400db0-9ddf-4965-b6b0-da2d81450549,2026-07-11T20:17:18.024000+00:00,104,inbound,2026-07-11,5172,104,CSLB,490005185N,Uxbridge__York_Road__UB8_,040000000441,High_Wycombe__High_Wycombe_BusStn,2026-07-11T18:00:00+00:00,-0.75673,51.631259,-,80479,80391,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T19:12:59+00:00,97e8276b-c478-481e-8dcf-2457fc1aab07,2026-07-11T20:17:18.024000+00:00,5,outbound,2026-07-11,5153,5,OXBC,340000006R2,Oxford_City_Centre__Railway_Station,340001226OPP,Blackbird_Leys__Knights_Road,2026-07-11T18:29:00+00:00,-1.197423,51.727144,-,80776,14095,-
2.0,2026-07-11T20:12:18.024000+00:00,DepartmentForTransport,2026-07-11T20:12:18.024000+00:00,9684b3e6-7272-46a2-9f03-9b0f3c4c7560,2026-07-11T20:17:18.024000+00:00,PT5S,2026-07-11T17:25:32+00:00,4bb855c8-6efe-4048-ac76-63a31c2394b5,2026-07-11T20:17:18.024000+00:00,X32,inbound,2026-07-11,5046,X32,THTR,340021032SCH,Didcot__Cockcroft_Road_Shops,340000008JR2,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,2026-07-11T15:53:00+00:00,-1.219229,51.763055,-,80689,2041,-
